Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,LP_Title,LP_Images
Anselmo Aieta,Orquesta Anselmo Aieta,1930,Cómo Se Pianta la Vida,,Tango,Instrumental,Columbia,,370152-1,5308-B,Carlos Viván,Carlos Viván,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,Deschavate Hermano,,Tango,Luis Scalón,Columbia,,370065-1,5304-B,M. Scarone,Máximo Orsi,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,Pa' Qué Volvés,,Tango,Luis Scalón,Columbia,,370135-1,5308-A,Raúl Lynch,Armando Tagini,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,Sandía Calada,,Tango,Luis Scalón,Columbia,,370064-1,5304-A,Arturo Aieta,Jorge Curí,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,Tan Grande y Tan Zonzo,,Tango,Luis Scalón,Columbia,,370055-1,5302-,Anselmo Aieta,Enrique Dizeo,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,Yo Tengo la Culpa,,Tango,Luis Scalón,Columbia,,370042-1,5302-,Rosendo Mendizábal,Juan Mateo,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,La Montonera,,Vals,Luis Scalón,Columbia,,370069-1,5305-B,Enrique Delfino,Manuel Romero,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930,No Es Por Hablar Mal,,Tango,Instrumental,Columbia,,370056-1,5303-A,Enrique Delfino,Julio Romero,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1931,Pasó a la Historia,,Tango,Instrumental,Columbia,,370512-1,5402-A,P. Padula,Arturo Bustamante,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1931,El Taura,,Tango,Luis Scalón,Columbia,,370330-1,5310-A,José Domínguez,Rogelio Ferreyra,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1931,Ojos Azules,,Vals,Luis Scalón,Columbia,,,5310-B,Ricardo Aieta,Francisco Jiménez,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,La Cumparsita,Si Supieras,Tango,Instrumental,T.K.,,,,Gerardo Rodríguez,"Pascual Contursi, Enrique Maroni, Gerardo Rodríguez",,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,La Maleva,,Tango,Instrumental,T.K.,,,,Antonio Buglione,Mario Pardo,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,La Sonámbula,,Tango,Instrumental,T.K.,,,,Pascual Cardarópoli,,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,Milonga de Mis Amores,,Milonga,Instrumental,T.K.,,,,Pedro Laurenz,José Contursi,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Anselmo Aieta Solo de Bandoneón,1953,Palomita Blanca,,Vals,Instrumental,T.K.,,,,Anselmo Aieta,Francisco Jiménez,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,Pampa,,Tango,Instrumental,T.K.,,,,Francisco Pracánico,,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,Siga el Corso,,Tango,Instrumental,T.K.,,,,Anselmo Aieta,Francisco Jiménez,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953,Taconeando,,Tango,Instrumental,T.K.,,,,Pedro Maffía,José Staffolani,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-04-21,Déjame Llorar Hermano,,Tango,Luis Scalón,Columbia,,370035,5301-A,Anselmo Aieta,Francisco Bastardi,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-04-21,Ruiseñor,,Tango,Instrumental,Columbia,,370036-2,5301-B,Ricardo Aieta,,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-05-15,Como Entonces,,Tango,Instrumental,Columbia,,370054-2,5303-B,Domingo Sánchez,,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-06-03,Muchachito,,Tango,Instrumental,Columbia,,370077-2,5305-A,Omar Cardallo,,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-06-03,Te Odio,,Tango,Instrumental,Columbia,,370078-2,5306-A,Francisco Pracánico,Celedonio Flores,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-06-28,A Montmartre,,Tango,Luis Scalón,Columbia,,370107-2,5307-A,"Enrique Delfino, José Castillo",José Castillo,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-07-04,A Cara Limpia,,Tango,Luis Scalón,Columbia,,370115-1,5306-B,Anselmo Aieta,Nolo López,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-07-04,Qué Querés con Ese Loro,,Tango,Luis Scalón,Columbia,,370114-2,5307-B,Enrique Delfino,Manuel Romero,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-07-21,Macanudo,,Tango,Luis Scalón,Columbia,,370134-1,5309-B,Rafael Ventura,Dante Linyera,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1930-08-27,Pa' Qué Contarte,,Tango,Instrumental,Columbia,,370167-1,5309-A,Salvador Grupillo,,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1931-07-15,Amor y Celo,Amor y Celos,Vals,Instrumental,Columbia,,370487-1,5400-A,Miguel Padula,Alfredo Roldán,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1931-07-15,Araña de Oro,,Tango,Instrumental,Columbia,,370488-1,5400-B,"Anselmo Aieta, Francisco Jiménez",,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Orquesta Anselmo Aieta,1931-07-28,Sunchales,,Tango,Instrumental,Columbia,,370497-1,5401-A,Juan Catán,,,26-31 Electra + Columbia,Gulderico Fernández,Juan Tuegols,"Anselmo Aieta, Gabriel Clausi","Juan Pedro Castillo, José Domínguez Salghes","Piano, Bass, 2 Bandoneons, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953-10-30,Alma en Pena,,Tango,Instrumental,T.K.,,613,S-5240-,Anselmo Aieta,Francisco Jiménez,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953-10-30,Cabeza de Novia,,Vals,Instrumental,T.K.,,614,S-5240-,Anselmo Aieta,Nolo López,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953-10-30,Corrales Viejos,,Milonga,Instrumental,T.K.,,616,S-5241-,Anselmo Aieta,"Francisco Laino, Antonio Radicci",,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Anselmo Aieta,Quinteto Anselmo Aieta,1953-10-30,Suerte Loca,,Tango,Instrumental,T.K.,,615,S-5241-,Anselmo Aieta,Francisco Jiménez,,53 TK,Armando Baliotti,Luis Adesso,Anselmo Aieta,"Raúl Kaplún, Orestes Zungri","Piano, Bass, Bandoneon, 2 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-08-10,La Viruta,,Tango,Instrumental,Víctor,,,,Vicente Greco,,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-08-10,Llorando la Carta,,Tango,Julio Sosa,Víctor,,,,Juan Fulginiti,Juan Fulginiti,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-09-13,La Cumparsita,Si Supieras,Tango,Instrumental,Víctor,,,,Gerardo Rodríguez,"Pascual Contursi, Enrique Maroni, Gerardo Rodríguez",,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-09-13,Lágrimas de Sangre,,Tango,Roberto Florio,Víctor,,,,Roberto Giménez,Roberto Giménez,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-10-04,El Apronte,,Tango,Instrumental,Víctor,,,,Roberto Firpo,,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-10-04,Quién Hubiera Dicho,,Tango,Julio Sosa,Víctor,,,,Rodolfo Sciammarella,Luis Amadori,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-10-27,A Tus Pies Bailarín,,Tango,Instrumental,Víctor,,,,Armando Pontier,,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1955-10-27,Padrino Pelao,,Tango,Julio Sosa,Víctor,,,,Enrique Delfino,Julio Cantuarias,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956,El Bulín de la Calle Ayacucho,En Vivo,Tango,Julio Sosa,Víctor,,,,"José Servidio, Luis Servidio",Celedonio Flores,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956,La Pifiada,,Tango,Instrumental,Víctor,,,,Ángel Cicchietti,,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956,No Te Engañes Corazón,,Tango,Roberto Florio,Víctor,,,,Rodolfo Sciammarella,Rodolfo Sciammarella,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-01-18,El Rosal de los Cerros,,Tango,Julio Sosa,Víctor,,,,Eduardo Bonessi,José De Cicco,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-01-18,Pura Clase,,Tango,Instrumental,Víctor,,,,Adolfo Rosquellas,,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-01-20,En el Corsito del Barrio,,Milonga,Julio Sosa,Víctor,,,,"Abel Aznar, Reinaldo Yiso","Abel Aznar, Reinaldo Yiso",,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-01-20,Quemá Esas Cartas,,Vals,Roberto Florio,Víctor,,,,Alberto Cosentino,Juan López,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-04-13,Repuntando,,Tango,Instrumental,Víctor,,,,"Juan Salomone, Nicolás Paracino",Juan Salomone,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-04-13,Tiempos Viejos,Te Acordás Hermano,Tango,Julio Sosa,Víctor,,,,Francisco Canaro,Manuel Romero,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-07-31,Dónde Estás Corazón,,Tango,Oscar Ferrari,Víctor,,,,Augusto Berto,Luis Serrano,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-07-31,Fuegos Artificiales,,Tango,Instrumental,Víctor,,,,"Roberto Firpo, Eduardo Arolas",,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-08-09,Papas Calientes,,Tango,Instrumental,Víctor,,,,Eduardo Arolas,Héctor Polito,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-08-15,La Cachila,,Tango,Instrumental,Víctor,,,,Eduardo Arolas,Héctor Polito,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-10-17,Buenos Aires,,Tango,Oscar Ferrari,Víctor,,,,Manuel Jovés,Manuel Romero,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1956-10-17,Silbando,,Tango,Julio Sosa,Víctor,,,,"Cátulo Castillo, Sebastián Piana",José Castillo,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957,El Mismo Final,,Tango,Julio Sosa,Víctor,,,,Armando Pontier,Federico Silva,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-02-07,Martingala,,Milonga,Julio Sosa,Víctor,,,,Miguel Bucino,Miguel Bucino,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-02-07,Quedémonos Aquí,,Tango,Oscar Ferrari,Víctor,,,,Héctor Stamponi,Homero Expósito,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-06-14,El Recodo,,Tango,Julio Sosa,Víctor,,,,Alejandro Junnissi,Armando Tagini,,55-57 Víctor,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-06-25,A la Gran Muñeca,,Tango,Instrumental,Columbia,,,,Jesús Ventura,Miguel Osés,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-06-25,Estas Cosas de la Vida,,Tango,Julio Sosa,Columbia,,,,Arturo Gallucci,Reinaldo Yiso,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-07-22,Bésame Mi Amor,,Tango,Oscar Ferrari,Columbia,,,,Enrique Lomuto,Oscar Rubens,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-07-22,La Gayola,La Cárcel,Tango,Julio Sosa,Columbia,,,,Rafael Tuegols,Armando Tagini,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-08-05,Caminito,,Tango,Oscar Ferrari,Columbia,,,,Juan Filiberto,Gabino Peñaloza,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
Armando Pontier,Orquesta Armando Pontier,1957-08-05,Nunca Es Tarde,Todavía Estás a Tiempo,Tango,Julio Sosa,Columbia,,,,Eduardo Pereyra,Celedonio Flores,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto Del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins",,
